scenario,run,agents,observations,states,missing,RFN,KL,Inaccuracy
polar,0,150,300,64,0.8,1.242600243,760.8611284,0.109831382
polar,0,150,300,32,0,1.109462863,397.2123395,0.138682858
polar,0,150,300,32,0.2,1.130934779,415.836899,0.141366847
polar,0,150,300,32,0.4,1.211567096,427.9594449,0.151445887
polar,0,150,300,32,0.6,1.508437414,443.3903314,0.188554677
polar,0,150,300,32,0.8,1.564645429,303.195417,0.195580679
polar,0,300,300,8,0,1.071527453,15.8986035,0.267881863
polar,0,300,300,8,0.2,1.073856273,16.18966733,0.268464068
polar,0,300,300,8,0.4,1.059069912,15.25788115,0.264767478
polar,0,300,300,8,0.6,1.087181917,17.16923998,0.271795479
polar,0,300,300,8,0.8,1.051563907,28.92512263,0.262890977
polar,0,300,500,32,0,1.105399037,377.8709414,0.13817488
polar,0,300,500,32,0.2,1.114963349,391.4442569,0.139370419
polar,0,300,500,32,0.4,1.165721938,410.5368409,0.145715242
polar,0,300,500,32,0.6,1.454791384,451.1838687,0.181848923
polar,0,300,500,32,0.8,1.533558266,412.3465715,0.191694783
polar,0,50,500,4,0,0.808544471,3.869276546,0.285863639
polar,0,50,500,4,0.2,0.815716396,3.926194399,0.288399298
polar,0,50,500,4,0.4,0.797767159,3.67794886,0.282053284
polar,0,50,500,4,0.6,0.793162492,3.572032625,0.280425288
polar,0,50,500,4,0.8,0.910652406,12.13402471,0.321964246
polar,0,50,500,8,0,0.645008538,5.534207893,0.161252134
polar,0,50,500,8,0.2,0.651738701,5.748004309,0.162934675
polar,0,50,500,8,0.4,0.633514222,5.340035208,0.158378555
polar,0,50,500,8,0.6,0.689684592,10.47366687,0.172421148
polar,0,50,500,8,0.8,0.716497622,36.25381446,0.179124405
polar,0,300,300,16,0,0.980086157,38.8100959,0.173256392
polar,0,300,300,16,0.2,0.980191717,40.14863338,0.173275052
polar,0,300,300,16,0.4,0.986401145,71.14735167,0.174372735
polar,0,300,300,16,0.6,0.983213513,80.12070942,0.173809236
polar,0,300,300,16,0.8,0.966668297,91.1924601,0.170884427
polar,0,150,300,32,0,0.895606419,51.12101416,0.111950802
polar,0,150,300,32,0.2,0.899730455,60.3606423,0.112466307
polar,0,150,300,64,0,0.957442161,428.2410132,0.084626731
polar,0,150,300,32,0.4,0.911156682,91.67700493,0.113894585
polar,0,150,300,32,0.6,0.923287765,145.7845585,0.115410971
polar,0,150,300,64,0.2,0.976588547,443.7887889,0.086319048
polar,0,150,300,32,0.8,1.009506658,263.2781539,0.126188332
polar,0,150,300,64,0.4,1.017996621,522.1845543,0.089979039
polar,0,150,300,64,0.6,1.163162234,569.9450249,0.102809988
polar,0,150,300,64,0.8,1.263489214,621.9314959,0.111677724
polar,0,300,300,8,0,1.199554763,20.77864365,0.299888691
polar,0,300,300,8,0.2,1.206600156,23.51409033,0.301650039
polar,0,300,300,8,0.4,1.209461512,56.30078253,0.302365378
polar,0,300,300,8,0.6,1.180714105,65.12171743,0.295178526
polar,0,300,300,8,0.8,1.206496593,67.88285215,0.301624148
polar,0,50,500,16,0,1.083198412,145.4654205,0.191484236
polar,0,50,500,16,0.2,1.093638005,151.2329893,0.193329712
polar,0,50,500,16,0.4,1.137946616,185.9913143,0.201162442
polar,0,50,500,16,0.6,1.094170024,172.3316939,0.193423761
polar,0,50,500,16,0.8,1.21779017,193.8315368,0.215276922
polar,0,300,150,4,0,0.808458492,3.871179871,0.285833241
polar,0,300,150,4,0.2,0.809031524,3.873377835,0.286035838
polar,0,300,150,4,0.4,0.799088786,3.769470105,0.28252055
polar,0,300,150,4,0.6,0.801499091,3.859839269,0.283372721
polar,0,300,150,4,0.8,0.792481334,3.799976277,0.280184463
polar,0,300,300,16,0,0.991714408,35.94480338,0.175311996
polar,0,150,300,32,0,0.892429646,49.59366947,0.111553706
polar,0,300,300,16,0.2,0.990425528,35.05950443,0.175084152
polar,0,150,300,32,0.2,0.894217616,50.75849089,0.111777202
polar,0,300,300,16,0.4,0.980985761,35.50226158,0.173415421
polar,0,150,300,32,0.4,0.894667271,57.90460184,0.111833409
polar,0,300,300,16,0.6,1.001788726,54.95662151,0.1770929
polar,0,150,300,32,0.6,0.915842341,129.2207624,0.114480293
polar,0,150,300,32,0.8,0.999810842,287.7320731,0.124976355
polar,0,300,300,16,0.8,1.039252567,120.3326931,0.183715634
polar,0,150,300,64,0,1.104999386,778.6930709,0.09766907
polar,0,150,300,64,0.2,1.161945636,814.4649369,0.102702455
polar,0,300,150,4,0,0.761168818,3.74051354,0.269113817
polar,0,300,150,4,0.2,0.760461359,3.731496367,0.268863692
polar,0,150,300,64,0.4,1.259789078,872.2504864,0.111350675
polar,0,300,150,4,0.4,0.766293423,3.774365303,0.270925638
polar,0,300,150,4,0.6,0.779803571,3.897719588,0.275702196
polar,0,150,300,64,0.6,1.372109851,887.5894074,0.121278523
polar,0,300,150,4,0.8,0.78569764,3.965818993,0.277786064
polar,0,150,300,64,0.8,1.56710813,867.8207207,0.138514098
polar,0,300,500,8,0,0.847941709,10.04427909,0.211985427
polar,0,300,500,8,0.2,0.851629379,19.04770284,0.212907345
polar,0,300,500,8,0.4,0.858130838,10.34968419,0.21453271
polar,0,300,500,8,0.6,0.853906726,19.11761282,0.213476681
polar,0,300,500,8,0.8,0.87622883,49.07672105,0.219057208
polar,0,300,150,4,0,0.805004416,4.204112878,0.284612041
polar,0,300,150,4,0.2,0.807076119,4.22615158,0.285344498
polar,0,300,150,4,0.4,0.813470682,4.284450214,0.287605318
polar,0,300,150,4,0.6,0.795310873,4.136384488,0.281184856
polar,0,300,150,4,0.8,0.797428123,4.133003942,0.281933417
polar,0,300,150,4,0,1.092766194,7.093065361,0.386351193
polar,0,300,150,4,0.2,1.090407491,7.023417689,0.385517265
polar,0,300,150,4,0.4,1.109658581,7.642968101,0.392323554
polar,0,300,150,4,0.6,1.080071501,7.095137877,0.381862941
polar,0,300,150,4,0.8,1.08442284,15.70740222,0.383401372
polar,0,300,300,4,0,0.854587833,5.021854114,0.302142426
polar,0,300,300,4,0.2,0.853925087,5.008162517,0.30190811
polar,0,150,300,32,0,0.973553211,170.2236627,0.121694151
polar,0,300,300,4,0.4,0.860344622,5.331151266,0.304177758
polar,0,150,300,32,0.2,0.986132847,188.1896302,0.123266606
polar,0,300,300,4,0.6,0.854422434,4.947007929,0.302083948
polar,0,150,300,32,0.4,0.997647251,193.5168734,0.124705906
polar,0,300,300,4,0.8,0.849466001,4.794004828,0.300331585
polar,0,150,300,32,0.6,1.083344778,260.0812293,0.135418097
polar,0,150,300,32,0.8,1.217197144,351.8251183,0.152149643
polar,0,300,300,16,0,1.291734882,124.3021718,0.228348624
polar,0,300,300,16,0.2,1.299681796,160.0478508,0.229753453
polar,0,300,300,16,0.4,1.307904817,210.4741313,0.231207091
polar,0,300,300,16,0.6,1.31574013,264.8272976,0.232592192
polar,0,300,300,16,0.8,1.29386339,249.3102481,0.228724894
polar,0,300,500,32,0,0.909767675,48.57949796,0.113720959
polar,0,300,500,32,0.2,0.911524533,48.86814719,0.113940567
polar,0,300,500,32,0.4,0.910467182,48.83571404,0.113808398
polar,0,150,300,64,0,1.512854022,1060.113922,0.133718667
polar,0,300,500,32,0.6,0.9075688,50.66170526,0.1134461
polar,0,150,300,64,0.2,1.46740071,953.2834335,0.129701124
polar,0,150,300,64,0.4,1.58272397,921.0354488,0.139894357
polar,0,300,500,32,0.8,0.930053886,107.9345449,0.116256736
polar,0,150,300,64,0.6,1.493258082,685.628248,0.131986615
polar,0,150,300,64,0.8,1.308994585,410.9032126,0.115699868
polar,0,50,500,4,0,0.576794381,2.271233953,0.203927609
polar,0,50,500,4,0.2,0.566887544,2.236564603,0.200425013
polar,0,50,500,4,0.4,0.574097102,2.252308197,0.202973977
polar,0,50,500,4,0.6,0.603916176,2.465192789,0.213516612
polar,0,50,500,4,0.8,0.595691999,2.337284061,0.210608926
polar,0,50,500,8,0,0.60055763,4.011791266,0.150139407
polar,0,50,500,8,0.2,0.594351488,3.970129711,0.148587872
polar,0,50,500,8,0.4,0.585955454,3.815169799,0.146488864
polar,0,50,500,8,0.6,0.637257779,4.432859271,0.159314445
polar,0,50,500,8,0.8,0.656660259,4.799362703,0.164165065
polar,0,50,500,16,0,0.812168636,75.66053007,0.143572487
polar,0,50,500,16,0.2,0.816199169,75.60371486,0.144284992
polar,0,50,500,16,0.4,0.926755144,75.87763558,0.163828712
polar,0,50,500,16,0.6,0.848075825,55.63691794,0.149920042
polar,0,50,500,16,0.8,0.853162925,55.98568645,0.150819322
polar,0,150,300,32,0,0.912270351,145.9323078,0.114033794
polar,0,150,300,32,0.2,0.924479179,145.5573975,0.115559897
polar,0,150,300,32,0.4,0.951641056,159.522875,0.118955132
polar,0,150,300,32,0.6,1.074390672,139.8626903,0.134298834
polar,0,150,300,32,0.8,0.976030345,118.1633255,0.122003793
polar,0,300,300,4,0,0.819109288,4.062569308,0.289598866
polar,0,300,300,4,0.2,0.816595207,4.038284723,0.288710004
polar,0,300,300,4,0.4,0.82120709,4.086834008,0.290340551
polar,0,300,300,4,0.6,0.809935981,3.950976242,0.286355612
polar,0,300,300,4,0.8,0.812872886,4.106516282,0.287393965
polar,0,300,500,16,0,0.882186494,21.63046464,0.155950013
polar,0,300,500,16,0.2,0.88326599,21.79145324,0.156140843
polar,0,300,500,16,0.4,0.884042407,22.02619581,0.156278095
polar,0,300,500,16,0.6,0.885304138,22.53346697,0.15650114
polar,0,300,500,16,0.8,0.891067671,44.95964939,0.157519998
polar,0,150,300,64,0,0.999244957,638.6166458,0.088321611
polar,0,150,300,64,0.2,1.025470594,722.8158838,0.090639651
polar,0,150,300,64,0.4,1.075419529,787.1530959,0.095054555
polar,0,150,300,64,0.6,1.194212183,963.0795477,0.105554442
polar,0,150,300,64,0.8,1.273611716,837.6309108,0.112572435
polar,0,300,500,8,0,0.838720321,9.461298329,0.20968008
polar,0,300,500,8,0.2,0.838151808,9.444492387,0.209537952
polar,0,150,300,32,0,0.944589931,151.341794,0.118073741
polar,0,300,500,8,0.4,0.837176556,9.348908233,0.209294139
polar,0,150,300,32,0.2,0.947965878,168.2827152,0.118495735
polar,0,150,300,32,0.4,0.962770278,209.4708171,0.120346285
polar,0,300,500,8,0.6,0.832416331,9.146794105,0.208104083
polar,0,150,300,32,0.6,0.987956214,265.4275097,0.123494527
polar,0,150,300,32,0.8,1.068664874,343.3816921,0.133583109
polar,0,300,500,8,0.8,0.861680436,10.60813901,0.215420109
polar,0,300,300,4,0,0.728861629,3.415415354,0.2576915
polar,0,300,300,4,0.2,0.728909091,3.414151765,0.257708281
polar,0,300,300,4,0.4,0.72756486,3.405808398,0.257233023
polar,0,300,300,4,0.6,0.728753531,3.409023136,0.257653282
polar,0,300,300,4,0.8,0.72833304,3.421457808,0.257504616
polar,0,150,300,64,0,1.009347439,594.762179,0.089214552
polar,0,150,300,64,0.2,1.041354578,658.0716818,0.09204361
polar,0,150,300,64,0.4,1.068769205,762.1529738,0.094466744
polar,0,150,300,64,0.6,1.139216505,800.497008,0.100693464
polar,0,150,300,64,0.8,1.275238247,838.1504495,0.112716202
polar,0,150,150,4,0,0.785966633,3.756846771,0.277881168
polar,0,150,150,4,0.2,0.790838875,3.752300216,0.279603766
polar,0,150,150,4,0.4,0.799227612,3.951844255,0.282569632
polar,0,150,150,4,0.6,0.786409063,3.658186552,0.278037591
polar,0,150,150,4,0.8,0.778123653,3.495361226,0.275108256
polar,0,50,500,8,0,1.011674337,34.03911788,0.252918584
polar,0,50,500,8,0.2,1.006681195,45.82631997,0.251670299
polar,0,50,500,8,0.4,1.017183002,67.70625203,0.25429575
polar,0,50,500,8,0.6,1.043751552,79.34841225,0.260937888
polar,0,50,500,8,0.8,1.186502604,108.067118,0.296625651
polar,0,150,150,4,0,0.88328433,4.554673474,0.31228817
polar,0,150,150,4,0.2,0.885671478,4.542199066,0.313132154
polar,0,150,150,4,0.4,0.874983309,4.46015943,0.309353316
polar,0,150,150,4,0.6,0.83314446,4.078548628,0.294561049
polar,0,150,150,4,0.8,0.807258283,4.346868089,0.285408903
polar,0,150,300,32,0,0.992988392,172.6787811,0.124123549
polar,0,150,300,32,0.2,0.999176138,188.70114,0.124897017
polar,0,150,300,32,0.4,1.026465106,261.6549335,0.128308138
polar,0,150,300,32,0.6,1.105682864,376.6492962,0.138210358
polar,0,150,300,32,0.8,1.261053993,473.3361534,0.157631749
polar,0,300,500,32,0,0.918321515,78.43291153,0.114790189
polar,0,300,500,32,0.2,0.921921023,96.27999137,0.115240128
polar,0,300,500,32,0.4,0.929444895,129.2930422,0.116180612
polar,0,300,500,32,0.6,0.927693339,150.4297776,0.115961667
polar,0,300,500,32,0.8,0.988478516,249.7611708,0.123559814
polar,0,300,300,4,0,1.098803833,6.591183987,0.388485821
polar,0,300,300,4,0.2,1.0993129,6.579114421,0.388665803
polar,0,300,300,4,0.4,1.107796805,6.796550248,0.391665317
polar,0,300,300,4,0.6,1.087675633,6.377506095,0.384551408
polar,0,300,300,4,0.8,1.097236546,6.720851178,0.387931701
polar,0,150,150,4,0,0.825939946,4.363779532,0.292013869
polar,0,150,150,4,0.2,0.824770514,4.350097976,0.291600412
polar,0,150,150,4,0.4,0.826723048,4.362320544,0.292290737
polar,0,150,150,4,0.6,0.828007273,4.311960172,0.292744779
polar,0,150,150,4,0.8,0.80652054,4.278160939,0.285148072
polar,0,150,300,64,0,1.190353733,615.5663847,0.1052134
polar,0,150,300,64,0.2,1.183293384,625.749657,0.104589347
polar,0,150,300,64,0.4,1.189902678,725.4402707,0.105173532
polar,0,150,300,64,0.6,1.240530519,794.1434358,0.109648443
polar,0,150,300,64,0.8,1.379655933,978.6551719,0.121945508
polar,0,150,150,4,0,1.022077603,5.350313929,0.361359002
polar,0,150,150,4,0.2,1.027666892,5.406173152,0.363335114
polar,0,150,150,4,0.4,1.034592728,5.562488086,0.365783767
polar,0,150,150,4,0.6,1.02677521,11.43435965,0.363019857
polar,0,150,150,4,0.8,1.107781366,28.05293758,0.391659858
polar,0,50,500,16,0,0.981559025,107.056754,0.173516761
polar,0,50,500,16,0.2,1.000780674,122.4703075,0.1769147
polar,0,50,500,16,0.4,0.972488095,107.3255526,0.171913232
polar,0,50,500,16,0.6,1.031920357,132.0729503,0.18241947
polar,0,50,500,16,0.8,0.970785825,72.68024917,0.17161231
polar,0,150,300,4,0,0.849478223,24.54166547,0.300335906
polar,0,150,300,4,0.2,0.849221351,24.55080605,0.300245088
polar,0,150,300,4,0.4,0.852188736,24.56846543,0.301294217
polar,0,150,300,4,0.6,0.858310476,24.49384333,0.303458579
polar,0,150,300,4,0.8,0.850840798,24.55025569,0.300817649
polar,0,300,500,16,0,0.847911319,19.05652188,0.149890961
polar,0,150,300,32,0,1.100896649,265.6205885,0.137612081
polar,0,150,300,32,0.2,1.122198735,330.3862873,0.140274842
polar,0,150,300,32,0.4,1.11157194,346.4166546,0.138946493
polar,0,300,500,16,0.2,0.848798733,19.0634138,0.150047835
polar,0,150,300,32,0.6,1.212548756,371.1058305,0.151568595
polar,0,150,300,32,0.8,1.292948667,440.3303094,0.161618583
polar,0,300,500,16,0.4,0.851467819,19.24138255,0.150519667
polar,0,300,500,16,0.6,0.85326421,19.67521412,0.150837227
polar,0,300,500,16,0.8,0.859170499,24.88816122,0.151881321
polar,0,300,500,4,0,0.857254414,4.775068795,0.303085205
polar,0,300,500,4,0.2,0.858920937,4.868805349,0.303674409
polar,0,300,500,4,0.4,0.875179836,5.306495554,0.309422798
polar,0,300,500,4,0.6,0.851327996,4.523299331,0.3009899
polar,0,300,500,4,0.8,0.88073168,4.536425447,0.311385672
polar,0,150,300,64,0,1.352417502,925.8574274,0.119537948
polar,0,150,300,64,0.2,1.362870541,917.9799607,0.120461875
polar,0,150,300,64,0.4,1.355719963,859.4820675,0.119829847
polar,0,150,300,64,0.6,1.299836628,743.5256555,0.114890412
polar,0,150,300,64,0.8,1.477995547,795.1570972,0.130637584
polar,0,150,300,4,0,0.699364179,2.924685604,0.247262577
polar,0,150,300,4,0.2,0.698306392,2.918177708,0.246888593
polar,0,150,300,4,0.4,0.704969737,2.961543252,0.249244441
polar,0,150,300,4,0.6,0.688294428,2.841785705,0.243348829
polar,0,150,300,4,0.8,0.723931477,3.117162407,0.255948428
polar,0,300,500,8,0,0.734271936,6.553137064,0.183567984
polar,0,300,500,8,0.2,0.735508165,6.578719193,0.183877041
polar,0,300,500,8,0.4,0.735734762,6.631917966,0.18393369
polar,0,300,500,8,0.6,0.734819428,6.563470196,0.183704857
polar,0,300,500,8,0.8,0.744210506,7.04782744,0.186052626
polar,0,150,300,32,0,1.007197913,281.8811009,0.125899739
polar,0,150,300,32,0.2,1.017494898,290.2771882,0.127186862
polar,0,150,300,32,0.4,1.022421071,406.7535749,0.127802634
polar,0,150,300,32,0.6,1.049416698,433.8606901,0.131177087
polar,0,150,300,32,0.8,1.164913441,411.4752051,0.14561418
polar,0,50,500,8,0,0.864900662,30.21258318,0.216225166
polar,0,50,500,8,0.2,0.865624707,29.96045637,0.216406177
polar,0,50,500,8,0.4,0.866863704,29.76232547,0.216715926
polar,0,50,500,8,0.6,1.003380564,69.47680164,0.250845141
polar,0,50,500,8,0.8,0.90733607,53.37362597,0.226834018
polar,0,150,300,64,0,1.0025458,511.9210902,0.088613367
polar,0,150,300,64,0.2,1.010314729,548.3703292,0.08930005
polar,0,150,300,64,0.4,1.019509647,668.0201425,0.090112773
polar,0,150,300,64,0.6,1.079127075,801.5903956,0.095382259
polar,0,150,300,64,0.8,1.208973985,836.0382596,0.106859213
polar,0,150,300,4,0,0.876024989,4.652644344,0.309721605
polar,0,150,300,4,0.2,0.875689513,4.655635938,0.309602996
polar,0,150,300,4,0.4,0.879525774,4.726548865,0.310959319
polar,0,150,300,4,0.6,0.871802595,4.541530231,0.308228763
polar,0,150,300,4,0.8,0.845343101,4.137810265,0.298873919
polar,0,300,500,32,0,0.955674838,95.91593184,0.119459355
polar,0,50,500,16,0,0.894134819,61.1786946,0.158062198
polar,0,300,500,32,0.2,0.957624455,98.15057704,0.119703057
polar,0,50,500,16,0.2,0.968542316,115.6919647,0.17121571
polar,0,50,500,16,0.4,0.929146254,95.37809563,0.164251404
polar,0,50,500,16,0.6,0.951750619,97.6599831,0.168247329
polar,0,150,300,32,0,0.973682905,202.1390253,0.121710363
polar,0,50,500,16,0.8,1.13685352,156.1849115,0.200969208
polar,0,150,300,32,0.2,0.986219914,251.1853923,0.123277489
polar,0,300,500,32,0.4,0.959885684,126.4571036,0.11998571
polar,0,150,300,32,0.4,0.984354605,286.1177969,0.123044326
polar,0,150,300,32,0.6,1.003999193,330.5760887,0.125499899
polar,0,150,300,32,0.8,1.121878141,426.9753081,0.140234768
polar,0,300,500,32,0.6,0.966557302,195.1363761,0.120819663
polar,0,300,500,32,0.8,1.044616195,284.8872087,0.130577024
polar,0,150,300,4,0,0.815571337,3.988087299,0.288348011
polar,0,150,300,4,0.2,0.813700196,3.969185302,0.287686463
polar,0,150,300,4,0.4,0.821738721,4.036218304,0.290528511
polar,0,150,300,4,0.6,0.795861364,3.841806405,0.281379484
polar,0,150,300,4,0.8,0.846108771,4.17177818,0.299144625
polar,0,150,300,64,0,0.999457092,419.0672436,0.088340361
polar,0,150,300,64,0.2,1.013893916,481.6582765,0.089616408
polar,0,150,300,64,0.4,1.045737284,503.1200541,0.092430991
polar,0,150,300,64,0.6,1.12605047,696.8902955,0.09952974
polar,0,150,300,64,0.8,1.164149385,799.3906608,0.102897241
polar,0,300,500,16,0,0.857419312,20.9218662,0.151571752
polar,0,300,500,16,0.2,0.858751608,21.07375287,0.151807271
polar,0,300,500,16,0.4,0.853469855,20.5741618,0.15087358
polar,0,300,500,16,0.6,0.854411688,21.09393465,0.151040075
polar,0,300,500,16,0.8,0.86271426,21.45128673,0.152507776
polar,0,150,300,32,0,0.993917207,214.1240786,0.124239651
polar,0,150,300,32,0.2,1.002935499,228.7544341,0.125366937
polar,0,300,500,4,0,0.696132448,3.223978391,0.246119987
polar,0,150,300,32,0.4,0.999429845,239.5776448,0.124928731
polar,0,150,300,32,0.6,1.072839619,362.5751248,0.134104952
polar,0,150,300,32,0.8,1.165039043,468.7828116,0.14562988
polar,0,300,500,4,0.2,0.693482974,3.200549254,0.245183257
polar,0,300,500,4,0.4,0.694954347,3.210539566,0.245703466
polar,0,300,500,4,0.6,0.696680655,3.231857498,0.246313808
polar,0,300,500,4,0.8,0.695408362,3.215118297,0.245863984
polar,0,150,300,64,0,1.163211122,829.8243989,0.102814309
polar,0,150,300,64,0.2,1.175380767,862.8747143,0.103889964
polar,0,150,300,64,0.4,1.220452742,931.9638104,0.107873801
polar,0,300,500,8,0,1.173873146,24.48212126,0.293468286
polar,0,150,300,64,0.6,1.306614198,952.3385541,0.11548947
polar,0,150,300,64,0.8,1.335884325,841.5307119,0.118076608
polar,0,300,500,8,0.2,1.172852216,26.94522609,0.293213054
polar,0,300,500,8,0.4,1.182649109,31.20460318,0.295662277
polar,0,300,500,8,0.6,1.144006179,39.22556416,0.286001545
polar,0,300,500,8,0.8,1.109688156,60.85031355,0.277422039
polar,0,50,500,8,0,0.783079645,9.360787104,0.195769911
polar,0,50,500,8,0.2,0.80327527,29.82674132,0.200818818
polar,0,50,500,8,0.4,0.782784959,9.281652153,0.19569624
polar,0,50,500,8,0.6,0.768293109,8.459003065,0.192073277
polar,0,50,500,8,0.8,0.874601102,30.15318249,0.218650275
polar,0,150,300,32,0,1.083188319,372.6610437,0.13539854
polar,0,150,300,32,0.2,1.091236367,400.7288153,0.136404546
polar,0,150,300,32,0.4,1.150560801,478.7978921,0.1438201
polar,0,150,300,32,0.6,1.272587437,472.1011829,0.15907343
polar,0,150,300,32,0.8,1.273080652,449.0415319,0.159135081
polar,0,50,500,16,0,0.976911533,129.179604,0.172695192
polar,0,50,500,16,0.2,0.996128505,129.7629854,0.176092305
polar,0,50,500,16,0.4,0.974233327,121.9642082,0.172221748
polar,0,50,500,16,0.6,1.052536097,126.5143055,0.186063853
polar,0,50,500,16,0.8,1.033122135,132.0843988,0.182631917
polar,0,150,300,64,0,1.068267588,570.3520974,0.094422407
polar,0,150,300,64,0.2,1.060922254,602.8969425,0.093773165
