Scenario,state,missing,agents,observations,inaccuracy
popularity,16,0.2,50,150,0.082396702
popularity,4,0.2,50,150,0.180366475
popularity,16,0.4,50,150,0.129450181
popularity,4,0.4,50,150,0.129285691
popularity,8,0.2,50,300,0.111504266
popularity,4,0,50,500,0.004531795
popularity,64,0,50,500,0.025418588
popularity,32,0,150,150,0.018421856
popularity,16,0.6,50,150,0.186735677
popularity,4,0.6,50,150,0.202199793
popularity,8,0.4,50,300,0.185567872
popularity,16,0.8,50,150,0.257061164
popularity,16,0,50,150,0.021672339
popularity,32,0.2,150,150,0.06920885
popularity,4,0.8,50,150,0.114927773
popularity,16,0.2,50,150,0.092030816
popularity,4,0.2,50,500,0.123089442
popularity,64,0.2,50,500,0.06609705
popularity,4,0,50,150,0.01159591
popularity,16,0,150,300,0.009500739
popularity,4,0,300,150,0.003545041
popularity,64,0,300,150,0.019616166
popularity,4,0.2,50,150,0.022487433
popularity,16,0.4,50,150,0.147567798
popularity,8,0.6,50,300,0.250783065
popularity,32,0.4,150,150,0.107533919
popularity,4,0.4,50,150,0.095893763
popularity,16,0.6,50,150,0.170309724
popularity,4,0.6,50,150,0.163228157
popularity,4,0.4,50,500,0.246757582
popularity,16,0.8,50,150,0.216366887
popularity,64,0.4,50,500,0.102296578
popularity,8,0.8,50,300,0.207234242
popularity,64,0.2,300,150,0.058867068
popularity,4,0.2,300,150,0.124425462
popularity,16,0.2,150,300,0.083756756
popularity,8,0,50,300,0.010546852
popularity,4,0.8,50,150,0.199286033
popularity,32,0.6,150,150,0.155895506
popularity,8,0,150,500,0.005002153
popularity,8,0.2,50,300,0.125356942
popularity,16,0,50,300,0.016284149
popularity,32,0,300,300,0.009434946
popularity,4,0,50,300,0.007839502
popularity,4,0.6,50,500,0.32889068
popularity,8,0.4,50,300,0.173190446
popularity,16,0.2,50,300,0.083312252
popularity,64,0.4,300,150,0.090252502
popularity,4,0.4,300,150,0.224861209
popularity,64,0.6,50,500,0.148615873
popularity,4,0.2,50,300,0.141021757
popularity,32,0.8,150,150,0.204103746
popularity,16,0.4,150,300,0.136694057
popularity,32,0,150,150,0.018421856
popularity,16,0.4,50,300,0.129226565
popularity,8,0.6,50,300,0.219606396
popularity,4,0.4,50,300,0.210597152
popularity,8,0.2,150,500,0.100400186
popularity,32,0.2,150,150,0.068877753
popularity,16,0.6,50,300,0.199353409
popularity,4,0.8,50,500,0.236940879
popularity,4,0,50,500,0.004531795
popularity,4,0.6,50,300,0.25872459
popularity,8,0.8,50,300,0.192490729
popularity,32,0.4,150,150,0.101451565
popularity,32,0.2,300,300,0.056932521
popularity,64,0.8,50,500,0.215555628
popularity,64,0.6,300,150,0.12950579
popularity,16,0.8,50,300,0.213450192
popularity,4,0.6,300,150,0.311491936
popularity,16,0,50,300,0.016284149
popularity,64,0,50,500,0.025418588
popularity,4,0.2,50,500,0.123114656
popularity,16,0,300,500,0.005326083
popularity,4,0.8,50,300,0.198082052
popularity,16,0.2,50,300,0.088714426
popularity,4,0,50,300,0.007839502
popularity,32,0.6,150,150,0.138297318
popularity,8,0,50,500,0.006950653
popularity,16,0.6,150,300,0.18056228
popularity,64,0.2,50,500,0.060929389
popularity,4,0.2,50,300,0.102455624
popularity,16,0.4,50,300,0.137632879
popularity,8,0.4,150,500,0.176118455
popularity,4,0.4,50,500,0.209378961
popularity,8,0.2,50,500,0.096870296
popularity,4,0.4,50,300,0.245328532
popularity,32,0.8,150,150,0.194623244
popularity,16,0.6,50,300,0.172983311
popularity,64,0.4,50,500,0.091785217
popularity,4,0.8,300,150,0.195684364
popularity,64,0.8,300,150,0.178748148
popularity,4,0.6,50,300,0.29018244
popularity,8,0.4,50,500,0.162855401
popularity,4,0.6,50,500,0.281758108
popularity,32,0.4,300,300,0.094269392
popularity,4,0,300,150,0.003545041
popularity,16,0.8,50,300,0.195453605
popularity,64,0,300,150,0.019616166
popularity,4,0.8,50,300,0.275120068
popularity,16,0.2,300,500,0.077385161
popularity,16,0.8,150,300,0.205182121
popularity,64,0.6,50,500,0.128579123
popularity,4,0.2,300,150,0.118183477
popularity,8,0.6,50,500,0.231432178
popularity,16,0,50,500,0.011003402
popularity,32,0,150,300,0.012951793
popularity,64,0.2,300,150,0.054861591
popularity,16,0,150,300,0.009500739
popularity,4,0.8,50,500,0.259172864
popularity,8,0.6,150,500,0.253709051
popularity,16,0.2,50,500,0.081281411
popularity,32,0.2,150,300,0.062542869
popularity,16,0.2,150,300,0.087795718
popularity,4,0,150,150,0.00750226
popularity,4,0.4,300,150,0.236825948
popularity,8,0.8,50,500,0.228194327
popularity,64,0.8,50,500,0.189127543
popularity,16,0.4,50,500,0.126535373
popularity,4,0.2,150,150,0.122093154
popularity,64,0.4,300,150,0.081001133
popularity,8,0,50,500,0.006950653
popularity,32,0.6,300,300,0.140518463
popularity,4,0.4,150,150,0.230263537
popularity,32,0.4,150,300,0.100422624
popularity,16,0.4,150,300,0.127854867
popularity,8,0.2,50,500,0.12647354
popularity,64,0,150,150,0.02693093
popularity,16,0.6,50,500,0.199277151
popularity,64,0.2,150,150,0.072708352
popularity,4,0.6,150,150,0.302658247
popularity,4,0.6,300,150,0.294588814
popularity,8,0.4,50,500,0.168843744
popularity,16,0.4,300,500,0.123194789
popularity,64,0.6,300,150,0.114355824
popularity,64,0.4,150,150,0.108559455
popularity,8,0.8,150,500,0.190235502
popularity,32,0.6,150,300,0.142719916
popularity,4,0.8,150,150,0.219341592
popularity,16,0.6,150,300,0.171095982
popularity,16,0.8,50,500,0.219372455
popularity,4,0,150,150,0.00750226
popularity,16,0,50,500,0.011003402
popularity,8,0.6,50,500,0.222733747
popularity,8,0,150,500,0.005002153
popularity,4,0.2,150,150,0.097549293
popularity,64,0.6,150,150,0.157535903
popularity,16,0.2,50,500,0.095648931
popularity,4,0.8,300,150,0.226951026
popularity,4,0.4,150,150,0.237608116
popularity,8,0.8,50,500,0.24123075
popularity,32,0.8,300,300,0.166493947
popularity,32,0.8,150,300,0.178936156
popularity,16,0.4,50,500,0.135595016
popularity,16,0.8,150,300,0.205226785
popularity,8,0.2,150,500,0.134757161
popularity,64,0.8,150,150,0.243065826
popularity,32,0,150,300,0.012951793
popularity,4,0.6,150,150,0.335959123
popularity,64,0,150,150,0.02693093
popularity,64,0.8,300,150,0.173618394
popularity,32,0,300,300,0.009434946
popularity,8,0,150,150,0.010180499
popularity,64,0.2,150,150,0.063244357
popularity,16,0.6,50,500,0.167254735
popularity,8,0.2,150,150,0.095669732
popularity,32,0.2,150,300,0.064846533
popularity,4,0.8,150,150,0.315987269
popularity,64,0.4,150,150,0.097251051
popularity,8,0.4,150,150,0.178159174
popularity,64,0.6,150,150,0.141740171
popularity,32,0.2,300,300,0.063875534
popularity,16,0.8,50,500,0.166681513
popularity,8,0.4,150,500,0.174566353
popularity,32,0.4,150,300,0.097703762
popularity,8,0.6,150,150,0.22661022
popularity,4,0,300,300,0.003182614
popularity,16,0.6,300,500,0.192009184
popularity,16,0,150,500,0.006570334
popularity,4,0,150,300,0.004411553
popularity,16,0,150,150,0.013416769
popularity,64,0.8,150,150,0.201514369
popularity,8,0.8,150,150,0.229449774
popularity,16,0.2,150,150,0.073766912
popularity,8,0,150,150,0.010180499
popularity,4,0.2,150,300,0.146751091
popularity,64,0,300,300,0.01320195
popularity,32,0.6,150,300,0.134236095
popularity,8,0.2,150,150,0.119489977
popularity,4,0.2,300,300,0.114404516
popularity,16,0.4,150,150,0.137196862
popularity,16,0.2,150,500,0.072455139
popularity,32,0.4,300,300,0.093973415
popularity,8,0.4,150,150,0.163893838
popularity,64,0,150,300,0.018673495
popularity,8,0.6,150,500,0.215478234
popularity,4,0.4,150,300,0.189739726
popularity,16,0.6,150,150,0.183506684
popularity,8,0.6,150,150,0.217159606
popularity,64,0.2,150,300,0.058171943
popularity,64,0.2,300,300,0.047640534
popularity,16,0.4,150,500,0.128191784
popularity,32,0.8,150,300,0.167056287
popularity,16,0.8,150,150,0.214119034
popularity,8,0.8,150,150,0.214211918
popularity,4,0.4,300,300,0.181151478
popularity,16,0,150,150,0.013416769
popularity,4,0.6,150,300,0.242928767
popularity,64,0.4,150,300,0.087703698
popularity,16,0.2,150,150,0.085668134
popularity,32,0.6,300,300,0.127454085
popularity,16,0.4,150,150,0.132987216
popularity,64,0.4,300,300,0.077218286
popularity,8,0,150,300,0.007135903
popularity,64,0.6,150,300,0.124991143
popularity,8,0.8,150,500,0.224172852
popularity,16,0.6,150,150,0.162223142
popularity,4,0.8,150,300,0.169295091
popularity,16,0.6,150,500,0.182542093
popularity,16,0.8,300,500,0.211042145
popularity,4,0,150,300,0.004411553
popularity,8,0.2,150,300,0.098951533
popularity,32,0,150,500,0.010738675
popularity,16,0.8,150,150,0.188293569
popularity,4,0.6,300,300,0.214463
popularity,4,0.2,150,300,0.097198237
popularity,8,0,300,150,0.007591327
popularity,16,0,300,500,0.005326083
popularity,64,0.8,150,300,0.178205466
popularity,8,0.4,150,300,0.172775458
popularity,64,0,150,300,0.018673495
popularity,32,0.2,150,500,0.058667162
popularity,8,0.2,300,150,0.110777812
popularity,64,0.6,300,300,0.114019709
popularity,32,0.8,300,300,0.152546408
popularity,4,0.4,150,300,0.219739808
popularity,64,0.2,150,300,0.052985512
popularity,8,0.6,150,300,0.227179284
popularity,16,0.8,150,500,0.192571368
popularity,8,0.4,300,150,0.182816301
popularity,64,0.4,150,300,0.082074811
popularity,16,0,150,500,0.006570334
popularity,32,0.4,150,500,0.094170281
popularity,16,0.2,300,500,0.095593582
popularity,4,0.6,150,300,0.258393887
popularity,8,0.6,300,150,0.233034417
popularity,4,0.8,300,300,0.122554474
popularity,8,0.8,150,300,0.175841651
popularity,16,0.2,150,500,0.086377694
popularity,4,0,300,300,0.003182614
popularity,8,0,150,300,0.007135903
popularity,64,0.6,150,300,0.115475744
popularity,4,0.8,150,300,0.218917597
popularity,8,0.2,150,300,0.120099885
popularity,8,0.8,300,150,0.188187084
popularity,8,0,300,150,0.007591327
popularity,4,0.2,300,300,0.064809414
popularity,16,0.4,150,500,0.127952562
popularity,32,0.6,150,500,0.135807532
popularity,64,0.8,300,300,0.150070748
popularity,8,0.4,150,300,0.180116248
popularity,8,0.2,300,150,0.121993326
popularity,64,0.8,150,300,0.164110244
popularity,16,0.4,300,500,0.131600559
popularity,64,0,300,300,0.01320195
popularity,32,0,300,500,0.006917164
popularity,8,0.4,300,150,0.157148799
popularity,4,0,150,500,0.002556946
popularity,8,0.6,150,300,0.201525464
popularity,16,0.6,150,500,0.154962422
popularity,64,0.2,300,300,0.049459447
popularity,4,0.4,300,300,0.201462381
popularity,4,0.2,150,500,0.153432584
popularity,8,0.6,300,150,0.204379751
popularity,64,0,150,500,0.014439676
popularity,32,0.2,300,500,0.054122971
popularity,8,0.8,150,300,0.221209842
popularity,32,0.8,150,500,0.173650563
popularity,64,0.2,150,500,0.050320427
popularity,32,0,150,500,0.010738675
popularity,8,0.8,300,150,0.220814137
popularity,4,0.4,150,500,0.231698011
popularity,64,0.4,300,300,0.075989687
popularity,16,0.6,300,500,0.166433858
popularity,16,0.8,150,500,0.174653024
popularity,4,0.6,300,300,0.261436393
popularity,32,0.2,150,500,0.06232017
popularity,64,0.4,150,500,0.077991714
popularity,32,0.4,300,500,0.091368552
popularity,16,0,300,150,0.009082584
popularity,4,0.6,150,500,0.224743511
popularity,16,0.2,300,150,0.083557483
popularity,8,0,300,300,0.004113598
popularity,32,0.4,150,500,0.098209584
popularity,64,0.6,300,300,0.102385263
popularity,64,0.6,150,500,0.114087713
popularity,16,0.4,300,150,0.136839353
popularity,8,0.2,300,300,0.099758765
popularity,4,0.8,300,300,0.267411937
popularity,16,0.6,300,150,0.1973103
popularity,32,0.6,150,500,0.126298228
popularity,4,0.8,150,500,0.123674676
popularity,4,0,150,500,0.002556946
popularity,16,0.8,300,500,0.169635854
popularity,32,0,50,150,0.032876423
popularity,32,0.6,300,500,0.133108797
popularity,64,0.8,300,300,0.136801327
popularity,32,0.2,50,150,0.089610053
popularity,8,0.4,300,300,0.173722561
popularity,16,0.8,300,150,0.206226334
popularity,32,0.4,50,150,0.139929804
popularity,16,0,300,150,0.009082584
popularity,32,0.6,50,150,0.209432898
popularity,4,0.2,150,500,0.057518743
popularity,64,0.8,150,500,0.164397907
popularity,32,0.8,50,150,0.274924613
popularity,32,0,50,150,0.032876423
popularity,16,0.2,300,150,0.084957641
popularity,32,0.2,50,150,0.074047799
popularity,32,0.4,50,150,0.122228072
popularity,64,0,150,500,0.014439676
popularity,32,0.8,150,500,0.149862896
popularity,32,0.6,50,150,0.180296321
popularity,32,0.8,50,150,0.267253383
popularity,16,0.4,300,150,0.127425064
popularity,32,0,50,300,0.023307275
popularity,8,0.6,300,300,0.234221023
popularity,64,0.2,150,500,0.049376816
popularity,32,0.2,50,300,0.074895963
popularity,4,0.4,150,500,0.168833712
popularity,32,0,300,150,0.013948118
popularity,4,0,300,500,0.002440052
popularity,32,0.4,50,300,0.120674802
popularity,16,0.6,300,150,0.162970843
popularity,32,0.2,300,150,0.061883019
popularity,32,0.6,50,300,0.168932606
popularity,32,0.8,50,300,0.230636099
popularity,32,0,50,300,0.023307275
popularity,64,0,300,500,0.010363483
popularity,64,0.4,150,500,0.075435495
popularity,32,0.4,300,150,0.10124878
popularity,16,0.8,300,150,0.184059389
popularity,32,0.2,50,300,0.07049342
popularity,32,0.4,50,300,0.106637715
popularity,4,0.6,150,500,0.211723271
popularity,4,0.2,300,500,0.154504208
popularity,8,0.8,300,300,0.234230177
popularity,32,0.6,50,300,0.151898542
popularity,8,0,300,300,0.004113598
popularity,32,0.8,50,300,0.204686481
popularity,32,0.6,300,150,0.140430888
popularity,32,0.8,300,500,0.160312011
popularity,64,0.6,150,500,0.108293856
popularity,32,0,50,500,0.017831176
popularity,64,0.2,300,500,0.043777699
popularity,8,0.2,300,300,0.1145872
popularity,32,0.2,50,500,0.068216941
popularity,16,0,300,300,0.005740891
popularity,32,0,300,500,0.006917164
popularity,32,0.8,300,150,0.182025973
popularity,32,0,300,150,0.013948118
popularity,32,0.4,50,500,0.10598695
popularity,4,0.8,150,500,0.220137691
popularity,32,0.2,300,150,0.067624844
popularity,4,0.4,300,500,0.221561029
popularity,16,0.2,300,300,0.074673268
popularity,32,0.6,50,500,0.155353099
popularity,64,0.8,150,500,0.147591729
popularity,8,0.4,300,300,0.179290524
popularity,32,0.4,300,150,0.098042399
popularity,32,0.2,300,500,0.062106395
popularity,32,0.8,50,500,0.198194869
popularity,32,0,50,500,0.017831176
popularity,16,0.4,300,300,0.125401751
popularity,32,0.2,50,500,0.065837452
popularity,32,0.6,300,150,0.134070766
popularity,64,0.4,300,500,0.072351339
popularity,32,0.4,50,500,0.100003977
popularity,8,0.6,300,300,0.227475764
popularity,32,0.6,50,500,0.135772867
popularity,32,0.8,300,150,0.169782804
popularity,16,0.6,300,300,0.169331977
popularity,32,0.8,50,500,0.175731754
popularity,32,0.4,300,500,0.092125707
popularity,4,0.6,300,500,0.29477268
popularity,8,0.8,300,300,0.230521007
popularity,16,0.8,300,300,0.19096004
popularity,64,0.6,300,500,0.105272691
popularity,16,0,300,300,0.005740891
popularity,32,0.6,300,500,0.122486475
popularity,16,0.2,300,300,0.083767349
popularity,4,0.8,300,500,0.253300941
popularity,8,0,300,500,0.003226814
popularity,4,0,300,500,0.002440052
popularity,16,0.4,300,300,0.131788952
popularity,8,0.2,300,500,0.100962197
popularity,4,0.2,300,500,0.128541128
popularity,32,0.8,300,500,0.129600894
popularity,16,0.6,300,300,0.163879478
popularity,64,0,50,150,0.046270119
popularity,64,0.2,50,150,0.108994361
popularity,64,0.4,50,150,0.166458261
popularity,64,0.6,50,150,0.241576769
popularity,64,0.8,300,500,0.141741062
popularity,64,0.8,50,150,0.315374487
popularity,64,0,50,150,0.046270119
popularity,64,0.2,50,150,0.092509447
popularity,64,0.4,50,150,0.135746506
popularity,64,0,300,500,0.010363483
popularity,64,0.6,50,150,0.210614895
popularity,64,0.8,50,150,0.326526823
popularity,8,0.4,300,500,0.16165091
popularity,64,0,50,300,0.033350285
popularity,16,0.8,300,300,0.159046228
popularity,64,0.2,50,300,0.087117512
popularity,4,0.4,300,500,0.178281167
popularity,64,0.4,50,300,0.130337429
popularity,64,0.6,50,300,0.175066498
popularity,64,0.2,300,500,0.047624275
popularity,64,0.8,50,300,0.281432439
popularity,64,0,50,300,0.033350285
popularity,64,0.2,50,300,0.069578619
popularity,64,0.4,50,300,0.108403995
popularity,64,0.6,50,300,0.148701614
popularity,8,0.6,300,500,0.249823033
popularity,64,0.8,50,300,0.255886139
popularity,64,0.4,300,500,0.071603946
popularity,4,0.6,300,500,0.198399023
popularity,8,0.8,300,500,0.242727016
popularity,64,0.6,300,500,0.095493385
popularity,8,0,300,500,0.003226814
popularity,4,0.8,300,500,0.168406557
popularity,8,0,50,150,0.014814518
popularity,8,0.2,50,150,0.09926369
popularity,8,0.4,50,150,0.190088867
popularity,8,0.6,50,150,0.210340635
popularity,8,0.8,50,150,0.207181433
popularity,8,0,50,150,0.014814518
popularity,8,0.2,50,150,0.102411459
popularity,8,0.4,50,150,0.188064176
popularity,8,0.6,50,150,0.231624552
popularity,8,0.2,300,500,0.117255192
popularity,8,0.8,50,150,0.214601244
popularity,8,0.4,300,500,0.176465366
popularity,64,0.8,300,500,0.125870851
popularity,8,0.6,300,500,0.213281725
popularity,8,0.8,300,500,0.212483672
base,4,0,50,150,0.014641982
base,4,0,50,300,0.006168841
base,4,0,50,500,0.005226787
base,4,0,150,150,0.004201702
base,4,0,150,300,0.003465925
base,4,0,150,500,0.003584601
base,4,0,300,150,0.117290527
base,4,0,300,300,0.002106416
base,4,0,300,500,0.003759043
base,4,0.2,50,150,0.012584554
base,4,0.2,50,300,0.007921734
base,4,0.2,50,500,0.005342499
base,4,0.2,150,150,0.006845589
base,4,0.2,150,300,0.002970905
base,4,0.2,150,500,0.005148039
base,4,0.2,300,150,0.004511833
base,4,0.2,300,300,0.004302251
base,4,0.2,300,500,0.003138087
base,4,0.4,50,150,0.027146286
base,4,0.4,50,300,0.009847448
base,4,0.4,50,500,0.009927273
base,4,0.4,150,150,0.006197783
base,4,0.4,150,300,0.004935387
base,4,0.4,150,500,0.005877434
base,4,0.4,300,150,0.008491856
base,4,0.4,300,300,0.003682559
base,4,0.4,300,500,0.004080636
base,4,0.6,50,150,0.018184715
base,4,0.6,50,300,0.021972184
base,4,0.6,50,500,0.008810381
base,4,0.6,150,150,0.017379255
base,4,0.6,150,300,0.011283191
base,4,0.6,150,500,0.007779895
base,4,0.6,300,150,0.01364948
base,4,0.6,300,300,0.005566706
base,4,0.6,300,500,0.007268497
base,4,0.8,50,150,0.061130972
base,4,0.8,50,300,0.034385418
base,4,0.8,50,500,0.025150058
base,4,0.8,150,150,0.034612204
base,4,0.8,150,300,0.023349966
base,4,0.8,150,500,0.01699845
base,4,0.8,300,150,0.035100588
base,4,0.8,300,300,0.013872791
base,4,0.8,300,500,0.013414603
base,8,0,50,150,0.013824069
base,8,0,50,300,0.012991025
base,8,0,50,500,0.01008145
base,8,0,150,150,0.007705661
base,8,0,150,300,0.006186477
base,8,0,150,500,0.004455805
base,8,0,300,150,0.006812484
base,8,0,300,300,0.004735165
base,8,0,300,500,0.004263062
base,8,0.2,50,150,0.014771117
base,8,0.2,50,300,0.017008498
base,8,0.2,50,500,0.011797084
base,8,0.2,150,150,0.010333607
base,8,0.2,150,300,0.008797722
base,8,0.2,150,500,0.00554083
base,8,0.2,300,150,0.007882598
base,8,0.2,300,300,0.006279379
base,8,0.2,300,500,0.005346635
base,8,0.4,50,150,0.025325753
base,8,0.4,50,300,0.020331934
base,8,0.4,50,500,0.015105222
base,8,0.4,150,150,0.01440051
base,8,0.4,150,300,0.01024474
base,8,0.4,150,500,0.008299071
base,8,0.4,300,150,0.013479181
base,8,0.4,300,300,0.007320306
base,8,0.4,300,500,0.005793585
base,8,0.6,50,150,0.038249799
base,8,0.6,50,300,0.027545151
base,8,0.6,50,500,0.023326216
base,8,0.6,150,150,0.026552485
base,8,0.6,150,300,0.015351367
base,8,0.6,150,500,0.014676075
base,8,0.6,300,150,0.016059643
base,8,0.6,300,300,0.012932157
base,8,0.6,300,500,0.010042819
base,8,0.8,50,150,0.082853552
base,8,0.8,50,300,0.062329827
base,8,0.8,50,500,0.055764699
base,8,0.8,150,150,0.041113097
base,8,0.8,150,300,0.028837139
base,8,0.8,150,500,0.022596121
base,8,0.8,300,150,0.022497858
base,8,0.8,300,300,0.018787383
base,8,0.8,300,500,0.020050138
base,16,0,50,150,0.023789171
base,16,0,50,300,0.016461102
base,16,0,50,500,0.011545198
base,16,0,150,150,0.014346977
base,16,0,150,300,0.009448277
base,16,0,150,500,0.007783409
base,16,0,300,150,0.008424244
base,16,0,300,300,0.006533537
base,16,0,300,500,0.005109244
